pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
78,7,45,1,5,
78,7,52,1,1,4
78,7,52,1,14,
78,7,53,4,0,
78,7,63,4,0,
78,7,70,4,0,
78,7,76,4,0,
78,7,83,1,25,
78,7,92,4,0,
78,7,97,1,38,
78,7,98,1,1,1
78,7,102,3,0,
78,7,104,4,0,
78,7,126,1,63,
78,7,126,4,0,
78,7,156,4,0,
78,7,164,3,0,
78,7,182,4,0,
78,7,213,4,0,
78,7,216,4,0,
78,7,218,4,0,
78,7,231,4,0,
78,7,237,4,0,
78,7,241,4,0,
78,7,263,4,0,
78,7,290,4,0,
78,7,315,4,0,
78,7,340,1,50,
78,8,23,1,19,
78,8,31,1,40,
78,8,36,1,28,
78,8,39,1,1,5
78,8,39,1,10,
78,8,45,1,1,4
78,8,45,1,7,
78,8,52,1,1,6
78,8,52,1,16,
78,8,53,4,0,
78,8,63,4,0,
78,8,70,4,0,
78,8,76,4,0,
78,8,83,1,25,
78,8,92,4,0,
78,8,97,1,34,
78,8,98,1,1,3
78,8,104,4,0,
78,8,126,1,38,
78,8,126,4,0,
78,8,156,4,0,
78,8,164,4,0,
78,8,182,4,0,
78,8,203,4,0,
78,8,207,4,0,
78,8,213,4,0,
78,8,214,4,0,
78,8,216,4,0,
78,8,218,4,0,
78,8,224,1,1,2
78,8,231,4,0,
78,8,237,4,0,
78,8,241,4,0,
78,8,261,4,0,
78,8,263,4,0,
78,8,290,4,0,
78,8,315,4,0,
78,8,340,1,49,
78,8,363,4,0,
78,8,394,1,58,
78,8,398,1,1,1
78,8,398,4,0,
78,8,416,4,0,
78,8,445,4,0,
78,9,23,1,19,
78,9,31,1,40,
78,9,36,1,28,
78,9,39,1,1,5
78,9,39,1,6,
78,9,45,1,1,3
78,9,52,1,1,6
78,9,52,1,10,
78,9,53,4,0,
78,9,63,4,0,
78,9,70,4,0,
78,9,76,4,0,
78,9,83,1,24,
78,9,92,4,0,
78,9,97,1,33,
78,9,98,1,1,4
78,9,104,4,0,
78,9,126,1,37,
78,9,126,4,0,
78,9,129,3,0,
78,9,156,4,0,
78,9,164,4,0,
78,9,172,1,15,
78,9,173,3,0,
78,9,182,4,0,
78,9,203,4,0,
78,9,207,4,0,
78,9,213,4,0,
78,9,214,4,0,
78,9,216,4,0,
78,9,218,4,0,
78,9,224,1,1,2
78,9,231,4,0,
78,9,237,4,0,
78,9,241,4,0,
78,9,257,3,0,
78,9,261,4,0,
78,9,263,4,0,
78,9,290,4,0,
78,9,315,4,0,
78,9,340,1,47,
78,9,340,3,0,
78,9,363,4,0,
78,9,394,1,56,
78,9,398,1,1,1
78,9,398,4,0,
78,9,416,4,0,
78,9,445,4,0,
78,10,23,1,19,
78,10,29,3,0,
78,10,31,1,40,
78,10,36,1,28,
78,10,39,1,1,5
78,10,39,1,6,
78,10,45,1,1,3
78,10,52,1,1,6
78,10,52,1,10,
78,10,53,4,0,
78,10,63,4,0,
78,10,70,4,0,
78,10,76,4,0,
78,10,83,1,24,
78,10,92,4,0,
78,10,97,1,33,
78,10,98,1,1,4
78,10,104,4,0,
78,10,126,1,37,
78,10,126,4,0,
78,10,129,3,0,
78,10,156,4,0,
78,10,164,4,0,
78,10,172,1,15,
78,10,173,3,0,
78,10,182,4,0,
78,10,203,4,0,
78,10,207,4,0,
78,10,213,4,0,
78,10,214,4,0,
78,10,216,4,0,
78,10,218,4,0,
78,10,224,1,1,2
78,10,231,4,0,
78,10,237,4,0,
78,10,241,4,0,
78,10,257,3,0,
78,10,261,4,0,
78,10,263,4,0,
78,10,290,4,0,
78,10,315,4,0,
78,10,340,1,47,
78,10,340,3,0,
78,10,363,4,0,
78,10,394,1,56,
78,10,398,1,1,1
78,10,398,4,0,
78,10,416,4,0,
78,10,445,4,0,
78,11,23,1,17,
78,11,31,1,40,
78,11,36,1,29,
78,11,39,1,1,5
78,11,39,1,4,
78,11,45,1,1,3
78,11,52,1,1,6
78,11,52,1,9,
78,11,53,4,0,
78,11,63,4,0,
78,11,70,4,0,
78,11,76,4,0,
78,11,83,1,25,
78,11,92,4,0,
78,11,97,1,37,
78,11,98,1,1,4
78,11,104,4,0,
78,11,126,1,41,
78,11,126,4,0,
78,11,156,4,0,
78,11,164,4,0,
78,11,172,1,13,
78,11,182,4,0,
78,11,207,4,0,
78,11,213,4,0,
78,11,216,4,0,
78,11,218,4,0,
78,11,224,1,1,2
78,11,237,4,0,
78,11,241,4,0,
78,11,261,4,0,
78,11,263,4,0,
78,11,315,4,0,
78,11,340,1,45,
78,11,394,1,49,
78,11,398,1,1,1
78,11,398,4,0,
78,11,416,4,0,
78,11,488,1,21,
78,11,488,4,0,
78,11,496,4,0,
78,11,497,4,0,
78,11,510,4,0,
78,11,517,1,33,
78,11,528,4,0,
78,12,23,1,19,
78,12,31,1,40,
78,12,33,1,1,1
78,12,36,1,31,
78,12,39,1,1,3
78,12,39,1,9,
78,12,45,1,1,2
78,12,45,1,5,
78,12,52,1,1,4
78,12,52,1,14,
78,12,53,4,0,
78,12,63,4,0,
78,12,70,4,0,
78,12,76,4,0,
78,12,83,1,25,
78,12,92,4,0,
78,12,97,1,38,
78,12,104,4,0,
78,12,126,1,63,
78,12,126,4,0,
78,12,156,4,0,
78,12,182,4,0,
78,12,213,4,0,
78,12,216,4,0,
78,12,218,4,0,
78,12,231,4,0,
78,12,237,4,0,
78,12,241,4,0,
78,12,263,4,0,
78,12,290,4,0,
78,12,315,4,0,
78,12,340,1,50,
78,13,23,1,19,
78,13,31,1,40,
78,13,33,1,1,1
78,13,34,3,0,
78,13,36,1,31,
78,13,38,3,0,
78,13,39,1,1,3
78,13,39,1,9,
78,13,45,1,1,2
78,13,45,1,5,
78,13,52,1,1,4
78,13,52,1,14,
78,13,53,4,0,
78,13,63,4,0,
78,13,70,4,0,
78,13,76,4,0,
78,13,83,1,25,
78,13,92,4,0,
78,13,97,1,38,
78,13,102,3,0,
78,13,104,4,0,
78,13,126,1,63,
78,13,126,4,0,
78,13,156,4,0,
78,13,164,3,0,
78,13,182,4,0,
78,13,207,3,0,
78,13,213,4,0,
78,13,216,4,0,
78,13,218,4,0,
78,13,231,4,0,
78,13,237,4,0,
78,13,241,4,0,
78,13,263,4,0,
78,13,290,4,0,
78,13,315,4,0,
78,13,340,1,50,
78,14,23,1,17,
78,14,31,1,40,
78,14,36,1,29,
78,14,39,1,1,5
78,14,39,1,4,
78,14,45,1,1,3
78,14,52,1,1,6
78,14,52,1,9,
78,14,53,4,0,
78,14,63,4,0,
78,14,67,3,0,
78,14,70,4,0,
78,14,76,4,0,
78,14,83,1,25,
78,14,92,4,0,
78,14,97,1,37,
78,14,98,1,1,4
78,14,104,4,0,
78,14,126,1,41,
78,14,126,4,0,
78,14,156,4,0,
78,14,164,4,0,
78,14,172,1,13,
78,14,173,3,0,
78,14,182,4,0,
78,14,207,4,0,
78,14,213,4,0,
78,14,214,3,0,
78,14,216,4,0,
78,14,218,4,0,
78,14,224,1,1,2
78,14,231,3,0,
78,14,237,4,0,
78,14,241,4,0,
78,14,257,3,0,
78,14,261,4,0,
78,14,263,4,0,
78,14,315,4,0,
78,14,340,1,45,
78,14,340,3,0,
78,14,394,1,49,
78,14,398,1,1,1
78,14,398,4,0,
78,14,416,4,0,
78,14,488,1,21,
78,14,488,4,0,
78,14,496,4,0,
78,14,497,4,0,
78,14,510,4,0,
78,14,517,1,33,
78,14,528,4,0,
78,14,529,3,0,
78,15,23,1,17,
78,15,31,1,40,
78,15,36,1,29,
78,15,39,1,1,5
78,15,39,1,4,
78,15,45,1,1,3
78,15,52,1,1,6
78,15,52,1,9,
78,15,53,4,0,
78,15,63,4,0,
78,15,70,4,0,
78,15,76,4,0,
78,15,83,1,25,
78,15,92,4,0,
78,15,97,1,37,
78,15,98,1,1,4
78,15,104,4,0,
78,15,126,1,41,
78,15,126,4,0,
78,15,156,4,0,
78,15,164,4,0,
78,15,172,1,13,
78,15,182,4,0,
78,15,207,4,0,
78,15,213,4,0,
78,15,214,4,0,
78,15,216,4,0,
78,15,218,4,0,
78,15,224,1,1,2
78,15,237,4,0,
78,15,241,4,0,
78,15,261,4,0,
78,15,263,4,0,
78,15,315,4,0,
78,15,340,1,45,
78,15,394,1,49,
78,15,398,1,1,1
78,15,398,4,0,
78,15,416,4,0,
78,15,488,1,21,
78,15,488,4,0,
78,15,496,4,0,
78,15,497,4,0,
78,15,510,4,0,
78,15,517,1,33,
78,15,528,4,0,
78,15,590,4,0,
78,16,23,1,17,1
78,16,31,1,40,1
78,16,36,1,29,1
78,16,39,1,1,5
78,16,39,1,4,1
78,16,45,1,1,3
78,16,52,1,1,6
78,16,52,1,9,1
78,16,53,4,0,
78,16,63,4,0,
78,16,67,3,0,
78,16,70,4,0,
78,16,76,4,0,
78,16,83,1,25,1
78,16,92,4,0,
78,16,97,1,37,1
78,16,98,1,1,4
78,16,104,4,0,
78,16,126,1,41,1
78,16,126,4,0,
78,16,156,4,0,
78,16,164,4,0,
78,16,172,1,13,1
78,16,173,3,0,
78,16,182,4,0,
78,16,207,4,0,
78,16,213,4,0,
78,16,214,4,0,
78,16,216,4,0,
78,16,218,4,0,
78,16,224,1,1,2
78,16,231,3,0,
78,16,237,4,0,
78,16,241,4,0,
78,16,257,3,0,
78,16,261,4,0,
78,16,263,4,0,
78,16,290,4,0,
78,16,315,4,0,
78,16,340,1,45,1
78,16,340,3,0,
78,16,394,1,49,1
78,16,398,1,1,1
78,16,398,4,0,
78,16,416,4,0,
78,16,488,1,21,1
78,16,488,4,0,
78,16,496,4,0,
78,16,497,4,0,
78,16,510,4,0,
78,16,517,1,33,1
78,16,528,4,0,
78,16,529,3,0,
78,16,590,4,0,
78,17,23,1,17,
78,17,31,1,0,
78,17,31,1,1,1
78,17,36,1,29,
78,17,39,1,1,6
78,17,39,1,4,
78,17,45,1,1,4
78,17,52,1,1,7
78,17,52,1,9,
78,17,53,4,0,
78,17,63,4,0,
78,17,76,4,0,
78,17,83,1,25,
78,17,92,4,0,
78,17,97,1,37,
78,17,98,1,1,5
78,17,104,4,0,
78,17,126,1,41,
78,17,126,4,0,
78,17,156,4,0,
78,17,164,4,0,
78,17,172,1,13,
78,17,182,4,0,
78,17,207,4,0,
78,17,213,4,0,
78,17,214,4,0,
78,17,216,4,0,
78,17,218,4,0,
78,17,224,1,1,3
78,17,237,4,0,
78,17,241,4,0,
78,17,261,4,0,
78,17,263,4,0,
78,17,315,4,0,
78,17,340,1,45,
78,17,394,1,49,
78,17,398,1,1,2
78,17,398,4,0,
78,17,416,4,0,
78,17,488,1,21,
78,17,488,4,0,
78,17,496,4,0,
78,17,497,4,0,
78,17,517,1,33,
78,17,528,4,0,
78,17,590,4,0,
78,17,684,4,0,
78,18,23,1,17,
78,18,31,1,0,
78,18,31,1,1,1
78,18,36,1,29,
78,18,39,1,1,6
78,18,39,1,4,
78,18,45,1,1,4
78,18,52,1,1,7
78,18,52,1,9,
78,18,53,4,0,
78,18,63,4,0,
78,18,76,4,0,
78,18,83,1,25,
78,18,92,4,0,
78,18,97,1,37,
78,18,98,1,1,5
78,18,104,4,0,
78,18,126,1,41,
78,18,126,4,0,
78,18,156,4,0,
78,18,164,4,0,
78,18,172,1,13,
78,18,182,4,0,
78,18,207,4,0,
78,18,213,4,0,
78,18,214,4,0,
78,18,216,4,0,
78,18,218,4,0,
78,18,224,1,1,3
78,18,237,4,0,
78,18,241,4,0,
78,18,261,4,0,
78,18,263,4,0,
78,18,315,4,0,
78,18,340,1,45,
78,18,394,1,49,
78,18,398,1,1,2
78,18,398,4,0,
78,18,416,4,0,
78,18,488,1,21,
78,18,488,4,0,
78,18,496,4,0,
78,18,497,4,0,
78,18,517,1,33,
78,18,528,4,0,
78,18,590,4,0,
78,18,684,4,0,
79,1,6,4,0,
79,1,29,1,22,
79,1,34,4,0,
79,1,36,4,0,
79,1,38,4,0,
79,1,45,1,27,
79,1,50,1,18,
79,1,55,1,33,
79,1,55,4,0,
79,1,57,4,0,
79,1,58,4,0,
79,1,59,4,0,
79,1,61,4,0,
79,1,70,4,0,
79,1,86,4,0,
79,1,89,4,0,
79,1,90,4,0,
79,1,91,4,0,
79,1,92,4,0,
79,1,93,1,1,
79,1,94,1,48,
79,1,94,4,0,
79,1,99,4,0,
79,1,100,4,0,
79,1,102,4,0,
79,1,104,4,0,
79,1,115,4,0,
79,1,117,4,0,
79,1,126,4,0,
79,1,129,4,0,
79,1,130,4,0,
79,1,133,1,40,
79,1,148,4,0,
79,1,149,4,0,
79,1,156,4,0,
79,1,161,4,0,
79,1,164,4,0,
79,2,6,4,0,
79,2,29,1,22,
79,2,34,4,0,
79,2,36,4,0,
79,2,38,4,0,
79,2,45,1,27,
79,2,50,1,18,
79,2,55,1,33,
79,2,55,4,0,
79,2,57,4,0,
79,2,58,4,0,
79,2,59,4,0,
79,2,61,4,0,
79,2,70,4,0,
79,2,86,4,0,
79,2,89,4,0,
79,2,90,4,0,
79,2,91,4,0,
79,2,92,4,0,
79,2,93,1,1,
79,2,94,1,48,
79,2,94,4,0,
79,2,99,4,0,
79,2,100,4,0,
79,2,102,4,0,
79,2,104,4,0,
79,2,115,4,0,
79,2,117,4,0,
79,2,126,4,0,
79,2,129,4,0,
79,2,130,4,0,
79,2,133,1,40,
79,2,148,4,0,
79,2,149,4,0,
79,2,156,4,0,
79,2,161,4,0,
79,2,164,4,0,
79,3,23,2,0,
79,3,29,1,34,
79,3,29,4,0,
79,3,33,1,1,2
79,3,45,1,6,
79,3,50,1,29,
79,3,55,1,15,
79,3,57,4,0,
79,3,59,4,0,
79,3,70,4,0,
79,3,89,4,0,
79,3,91,4,0,
79,3,92,4,0,
79,3,93,1,20,
79,3,94,1,48,
79,3,94,4,0,
79,3,104,4,0,
79,3,126,4,0,
79,3,129,4,0,
79,3,133,1,43,
79,3,138,4,0,
79,3,148,4,0,
79,3,156,4,0,
79,3,171,4,0,
79,3,173,4,0,
79,3,174,1,1,1
79,3,174,4,0,
79,3,182,4,0,
79,3,187,2,0,
79,3,189,4,0,
79,3,192,4,0,
79,3,196,4,0,
79,3,203,4,0,
79,3,207,4,0,
79,3,213,4,0,
79,3,214,4,0,
79,3,216,4,0,
79,3,218,4,0,
79,3,219,2,0,
79,3,231,4,0,
79,3,237,4,0,
79,3,240,4,0,
79,3,241,4,0,
79,3,244,4,0,
79,3,247,4,0,
79,3,248,2,0,
79,4,23,2,0,
79,4,29,1,34,
79,4,29,4,0,
79,4,33,1,1,2
79,4,45,1,6,
79,4,50,1,29,
79,4,53,3,0,
79,4,55,1,15,
79,4,57,4,0,
79,4,58,3,0,
79,4,59,4,0,
79,4,70,4,0,
79,4,89,4,0,
79,4,91,4,0,
79,4,92,4,0,
79,4,93,1,20,
79,4,94,1,48,
79,4,94,4,0,
79,4,104,4,0,
79,4,126,4,0,
79,4,129,4,0,
79,4,133,1,43,
79,4,138,4,0,
79,4,148,4,0,
79,4,156,4,0,
79,4,171,4,0,
79,4,173,4,0,
79,4,174,1,1,1
79,4,174,4,0,
79,4,182,4,0,
79,4,187,2,0,
79,4,189,4,0,
79,4,192,4,0,
79,4,196,4,0,
79,4,203,4,0,
79,4,207,4,0,
79,4,213,4,0,
79,4,214,4,0,
79,4,216,4,0,
79,4,218,4,0,
79,4,219,2,0,
79,4,231,4,0,
79,4,237,4,0,
79,4,240,4,0,
79,4,241,4,0,
79,4,244,4,0,
79,4,247,4,0,
79,4,248,2,0,
79,5,23,2,0,
79,5,29,1,34,
79,5,33,1,1,3
79,5,45,1,6,
79,5,50,1,29,
79,5,53,4,0,
79,5,55,1,15,
79,5,57,4,0,
79,5,58,4,0,
79,5,59,4,0,
79,5,70,4,0,
79,5,89,4,0,
79,5,91,4,0,
79,5,92,4,0,
79,5,93,1,20,
79,5,94,1,48,
79,5,94,4,0,
79,5,104,4,0,
79,5,126,4,0,
79,5,133,1,43,
79,5,148,4,0,
79,5,156,4,0,
79,5,173,2,0,
79,5,174,1,1,1
79,5,182,4,0,
79,5,187,2,0,
79,5,213,4,0,
79,5,214,2,0,
79,5,216,4,0,
79,5,218,4,0,
79,5,219,2,0,
79,5,219,4,0,
79,5,231,4,0,
79,5,237,4,0,
79,5,240,4,0,
79,5,241,4,0,
79,5,247,4,0,
79,5,248,2,0,
79,5,258,4,0,
79,5,263,4,0,
79,5,281,1,1,2
79,5,285,4,0,
79,5,290,4,0,
79,5,291,4,0,
79,5,300,2,0,
79,5,347,4,0,
79,5,352,4,0,
79,6,23,2,0,
79,6,29,1,34,
79,6,33,1,1,3
79,6,34,3,0,
79,6,38,3,0,
79,6,45,1,6,
79,6,50,1,29,
79,6,53,4,0,
79,6,55,1,15,
79,6,57,4,0,
79,6,58,4,0,
79,6,59,4,0,
79,6,70,4,0,
79,6,86,3,0,
79,6,89,4,0,
79,6,91,4,0,
79,6,92,4,0,
79,6,93,1,20,
79,6,94,1,48,
79,6,94,4,0,
79,6,102,3,0,
79,6,104,4,0,
79,6,126,4,0,
79,6,129,3,0,
79,6,133,1,43,
79,6,138,3,0,
79,6,148,4,0,
79,6,156,4,0,
79,6,164,3,0,
79,6,173,2,0,
79,6,173,3,0,
79,6,174,1,1,1
79,6,182,4,0,
79,6,187,2,0,
79,6,189,3,0,
79,6,196,3,0,
79,6,203,3,0,
79,6,207,3,0,
79,6,213,4,0,
79,6,214,2,0,
79,6,214,3,0,
79,6,216,4,0,
79,6,218,4,0,
79,6,219,2,0,
79,6,219,4,0,
79,6,231,4,0,
79,6,237,4,0,
79,6,240,4,0,
79,6,241,4,0,
79,6,244,3,0,
79,6,247,4,0,
79,6,248,2,0,
79,6,258,4,0,
79,6,263,4,0,
79,6,281,1,1,2
79,6,285,4,0,
79,6,290,4,0,
79,6,291,4,0,
79,6,300,2,0,
79,6,347,4,0,
79,6,352,4,0,
79,7,23,2,0,
79,7,29,1,29,
79,7,33,1,1,3
79,7,34,3,0,
79,7,38,3,0,
79,7,45,1,6,
79,7,50,1,24,
79,7,53,4,0,
79,7,55,1,13,
79,7,57,4,0,
79,7,58,4,0,
79,7,59,4,0,
79,7,70,4,0,
79,7,86,3,0,
79,7,89,4,0,
79,7,91,4,0,
79,7,92,4,0,
79,7,93,1,17,
79,7,94,1,40,
79,7,94,4,0,
79,7,102,3,0,
79,7,104,4,0,
79,7,126,4,0,
79,7,133,1,36,
79,7,138,3,0,
79,7,148,4,0,
79,7,156,4,0,
79,7,164,3,0,
79,7,173,2,0,
79,7,174,1,1,1
79,7,182,4,0,
79,7,187,2,0,
79,7,213,4,0,
79,7,214,2,0,
79,7,216,4,0,
79,7,218,4,0,
79,7,219,2,0,
79,7,219,4,0,
79,7,231,4,0,
79,7,237,4,0,
79,7,240,4,0,
79,7,241,4,0,
79,7,244,1,47,
79,7,247,4,0,
79,7,248,2,0,
79,7,258,4,0,
79,7,263,4,0,
79,7,281,1,1,2
79,7,285,4,0,
79,7,290,4,0,
79,7,291,4,0,
79,7,300,2,0,
79,7,347,4,0,
79,7,352,4,0,
79,8,23,2,0,
79,8,29,1,25,
79,8,33,1,1,3
79,8,45,1,6,
79,8,50,1,20,
79,8,53,4,0,
79,8,55,1,11,
79,8,57,4,0,
79,8,58,4,0,
79,8,59,4,0,
79,8,70,4,0,
79,8,86,4,0,
79,8,89,4,0,
79,8,91,4,0,
79,8,92,4,0,
79,8,93,1,15,
79,8,94,1,48,
79,8,94,4,0,
79,8,104,4,0,
79,8,113,4,0,
79,8,126,4,0,
79,8,133,1,43,
79,8,138,4,0,
79,8,148,4,0,
79,8,156,4,0,
79,8,164,4,0,
79,8,173,2,0,
79,8,174,1,1,1
79,8,182,4,0,
79,8,187,2,0,
79,8,203,4,0,
79,8,207,4,0,
79,8,213,4,0,
79,8,214,2,0,
79,8,214,4,0,
79,8,216,4,0,
79,8,218,4,0,
79,8,219,2,0,
79,8,219,4,0,
79,8,231,4,0,
79,8,237,4,0,
79,8,240,1,53,
79,8,240,4,0,
79,8,241,4,0,
79,8,244,1,57,
79,8,244,4,0,
79,8,247,4,0,
79,8,248,2,0,
79,8,258,4,0,
79,8,263,4,0,
79,8,278,4,0,
79,8,281,1,1,2
79,8,285,4,0,
79,8,290,4,0,
79,8,300,2,0,
79,8,303,1,39,
79,8,335,2,0,
79,8,347,4,0,
79,8,352,1,29,
79,8,352,4,0,
79,8,362,4,0,
79,8,363,4,0,
79,8,382,2,0,
79,8,428,1,34,
79,8,428,2,0,
79,8,433,4,0,
79,8,445,4,0,
79,8,447,4,0,
79,9,23,2,0,
79,9,29,1,25,
79,9,33,1,1,3
79,9,45,1,6,
79,9,50,1,20,
79,9,53,4,0,
79,9,55,1,11,
79,9,57,4,0,
79,9,58,4,0,
79,9,59,4,0,
79,9,70,4,0,
79,9,86,4,0,
79,9,89,4,0,
79,9,91,4,0,
79,9,92,4,0,
79,9,93,1,15,
79,9,94,1,48,
79,9,94,4,0,
79,9,104,4,0,
79,9,113,4,0,
79,9,126,4,0,
79,9,129,3,0,
79,9,133,1,43,
79,9,138,4,0,
79,9,148,4,0,
79,9,156,4,0,
79,9,164,4,0,
79,9,173,2,0,
79,9,173,3,0,
79,9,174,1,1,1
79,9,182,4,0,
79,9,187,2,0,
79,9,189,3,0,
79,9,196,3,0,
79,9,203,4,0,
79,9,207,4,0,
79,9,213,4,0,
79,9,214,2,0,
79,9,214,4,0,
79,9,216,4,0,
79,9,218,4,0,
79,9,219,2,0,
79,9,219,4,0,
79,9,231,4,0,
79,9,237,4,0,
79,9,240,1,53,
79,9,240,4,0,
79,9,241,4,0,
79,9,244,1,57,
79,9,244,4,0,
79,9,247,4,0,
79,9,248,2,0,
79,9,258,4,0,
79,9,263,4,0,
79,9,271,3,0,
79,9,278,4,0,
79,9,281,1,1,2
79,9,285,4,0,
79,9,290,4,0,
79,9,291,3,0,
79,9,300,2,0,
79,9,303,1,39,
79,9,324,3,0,
79,9,335,2,0,
79,9,347,4,0,
79,9,352,1,29,
79,9,352,4,0,
79,9,362,4,0,
79,9,363,4,0,
79,9,382,2,0,
79,9,401,3,0,
79,9,428,1,34,
79,9,428,2,0,
79,9,428,3,0,
79,9,433,4,0,
79,9,445,4,0,
79,9,447,4,0,
79,10,23,2,0,
79,10,29,1,25,
79,10,29,3,0,
79,10,33,1,1,3
79,10,45,1,6,
79,10,50,1,20,
79,10,53,4,0,
79,10,55,1,11,
79,10,57,4,0,
79,10,58,4,0,
79,10,59,4,0,
79,10,70,4,0,
79,10,86,4,0,
79,10,89,4,0,
79,10,91,4,0,
79,10,92,4,0,
79,10,93,1,15,
79,10,94,1,48,
79,10,94,4,0,
79,10,104,4,0,
79,10,113,4,0,
79,10,126,4,0,
79,10,129,3,0,
79,10,133,1,43,
79,10,138,4,0,
79,10,148,4,0,
79,10,156,4,0,
79,10,164,4,0,
79,10,173,2,0,
79,10,173,3,0,
79,10,174,1,1,1
79,10,182,4,0,
79,10,187,2,0,
79,10,189,3,0,
79,10,196,3,0,
79,10,203,4,0,
79,10,207,4,0,
79,10,213,4,0,
79,10,214,2,0,
79,10,214,4,0,
79,10,216,4,0,
79,10,218,4,0,
79,10,219,2,0,
79,10,219,4,0,
79,10,231,4,0,
79,10,237,4,0,
79,10,240,1,53,
79,10,240,4,0,
79,10,241,4,0,
79,10,244,1,57,
79,10,244,4,0,
79,10,247,4,0,
79,10,248,2,0,
79,10,250,4,0,
79,10,258,4,0,
79,10,263,4,0,
79,10,271,3,0,
79,10,277,3,0,
79,10,278,4,0,
79,10,281,1,1,2
79,10,285,4,0,
79,10,290,4,0,
79,10,291,3,0,
79,10,300,2,0,
79,10,303,1,39,
79,10,324,3,0,
79,10,335,2,0,
79,10,335,3,0,
79,10,347,4,0,
79,10,352,1,29,
79,10,352,4,0,
79,10,362,4,0,
79,10,363,4,0,
79,10,382,2,0,
79,10,401,3,0,
79,10,428,1,34,
79,10,428,2,0,
79,10,428,3,0,
79,10,433,4,0,
79,10,445,4,0,
79,10,447,4,0,
79,11,23,2,0,
79,11,29,1,23,
79,11,33,1,1,3
79,11,45,1,5,
79,11,50,1,19,
79,11,53,4,0,
79,11,55,1,9,
79,11,57,4,0,
79,11,58,4,0,
79,11,59,4,0,
79,11,70,4,0,
79,11,86,4,0,
79,11,89,4,0,
79,11,91,4,0,
79,11,92,4,0,
79,11,93,1,14,
79,11,94,1,45,
79,11,94,4,0,
79,11,104,4,0,
79,11,113,4,0,
79,11,126,4,0,
79,11,133,1,41,
79,11,138,4,0,
79,11,148,4,0,
79,11,156,4,0,
79,11,164,4,0,
79,11,173,2,0,
79,11,174,1,1,1
79,11,182,4,0,
79,11,187,2,0,
79,11,207,4,0,
79,11,213,4,0,
79,11,214,2,0,
79,11,216,4,0,
79,11,218,4,0,
79,11,219,4,0,
79,11,237,4,0,
79,11,240,1,49,
79,11,240,4,0,
79,11,241,4,0,
79,11,244,1,54,
79,11,244,4,0,
79,11,247,4,0,
79,11,248,2,0,
79,11,258,4,0,
79,11,263,4,0,
79,11,281,1,1,2
79,11,291,4,0,
79,11,300,2,0,
79,11,303,1,36,
79,11,335,2,0,
79,11,347,4,0,
79,11,352,1,28,
79,11,382,2,0,
79,11,428,1,32,
79,11,428,2,0,
79,11,433,4,0,
79,11,447,4,0,
79,11,472,2,0,
79,11,473,4,0,
79,11,477,4,0,
79,11,496,4,0,
79,11,497,4,0,
79,11,503,4,0,
79,11,505,1,58,
79,11,510,4,0,
79,11,523,4,0,
79,12,29,1,34,
79,12,33,1,1,3
79,12,45,1,6,
79,12,50,1,29,
79,12,53,4,0,
79,12,55,1,15,
79,12,57,4,0,
79,12,58,4,0,
79,12,59,4,0,
79,12,70,4,0,
79,12,89,4,0,
79,12,91,4,0,
79,12,92,4,0,
79,12,93,1,20,
79,12,94,1,48,
79,12,94,4,0,
79,12,104,4,0,
79,12,126,4,0,
79,12,133,1,43,
79,12,148,4,0,
79,12,156,4,0,
79,12,174,1,1,1
79,12,182,4,0,
79,12,213,4,0,
79,12,216,4,0,
79,12,218,4,0,
79,12,219,4,0,
79,12,231,4,0,
79,12,237,4,0,
79,12,240,4,0,
79,12,241,4,0,
79,12,247,4,0,
79,12,258,4,0,
79,12,263,4,0,
79,12,281,1,1,2
79,12,285,4,0,
79,12,290,4,0,
79,12,291,4,0,
79,12,347,4,0,
79,12,352,4,0,
79,13,29,1,34,
79,13,33,1,1,3
79,13,34,3,0,
79,13,38,3,0,
79,13,45,1,6,
79,13,50,1,29,
79,13,53,4,0,
79,13,55,1,15,
79,13,57,4,0,
79,13,58,4,0,
79,13,59,4,0,
79,13,70,4,0,
79,13,86,3,0,
79,13,89,4,0,
79,13,91,4,0,
79,13,92,4,0,
79,13,93,1,20,
79,13,94,1,48,
79,13,94,4,0,
79,13,102,3,0,
79,13,104,4,0,
79,13,126,4,0,
79,13,133,1,43,
79,13,138,3,0,
79,13,148,4,0,
79,13,156,4,0,
79,13,164,3,0,
79,13,171,3,0,
79,13,174,1,1,1
79,13,182,4,0,
79,13,196,3,0,
79,13,207,3,0,
79,13,213,4,0,
79,13,216,4,0,
79,13,218,4,0,
79,13,219,4,0,
79,13,231,4,0,
79,13,237,4,0,
79,13,240,4,0,
79,13,241,4,0,
79,13,247,4,0,
79,13,258,4,0,
79,13,263,4,0,
79,13,281,1,1,2
79,13,285,4,0,
79,13,290,4,0,
79,13,291,4,0,
79,13,347,4,0,
79,13,352,4,0,
79,14,23,2,0,
79,14,29,1,23,
79,14,33,1,1,3
79,14,45,1,5,
79,14,50,1,19,
79,14,53,4,0,
79,14,55,1,9,
79,14,57,4,0,
79,14,58,4,0,
79,14,59,4,0,
79,14,70,4,0,
79,14,86,4,0,
79,14,89,4,0,
79,14,91,4,0,
79,14,92,4,0,
79,14,93,1,14,
79,14,94,1,45,
